Flags,country-flag,1F1F1 1F1FE,fully-qualified,🇱🇾,flag Libya,E2.0
Flags,country-flag,1F1F2 1F1E6,fully-qualified,🇲🇦,flag Morocco,E2.0
Flags,country-flag,1F1F2 1F1E8,fully-qualified,🇲🇨,flag Monaco,E2.0
Flags,country-flag,1F1F2 1F1E9,fully-qualified,🇲🇩,flag Moldova,E2.0
Flags,country-flag,1F1F2 1F1EA,fully-qualified,🇲🇪,flag Montenegro,E2.0
Flags,country-flag,1F1F2 1F1EB,fully-qualified,🇲🇫,flag St Martin,E2.0
Flags,country-flag,1F1F2 1F1EC,fully-qualified,🇲🇬,flag Madagascar,E2.0
Flags,country-flag,1F1F2 1F1ED,fully-qualified,🇲🇭,flag Marshall Islands,E2.0
Flags,country-flag,1F1F2 1F1F0,fully-qualified,🇲🇰,flag North Macedonia,E2.0
Flags,country-flag,1F1F2 1F1F1,fully-qualified,🇲🇱,flag Mali,E2.0
Flags,country-flag,1F1F2 1F1F2,fully-qualified,🇲🇲,flag Myanmar Burma,E2.0
Flags,country-flag,1F1F2 1F1F3,fully-qualified,🇲🇳,flag Mongolia,E2.0
Flags,country-flag,1F1F2 1F1F4,fully-qualified,🇲🇴,flag Macao SAR China,E2.0
Flags,country-flag,1F1F2 1F1F5,fully-qualified,🇲🇵,flag Northern Mariana Islands,E2.0
Flags,country-flag,1F1F2 1F1F6,fully-qualified,🇲🇶,flag Martinique,E2.0
Flags,country-flag,1F1F2 1F1F7,fully-qualified,🇲🇷,flag Mauritania,E2.0
Flags,country-flag,1F1F2 1F1F8,fully-qualified,🇲🇸,flag Montserrat,E2.0
Flags,country-flag,1F1F2 1F1F9,fully-qualified,🇲🇹,flag Malta,E2.0
Flags,country-flag,1F1F2 1F1FA,fully-qualified,🇲🇺,flag Mauritius,E2.0
Flags,country-flag,1F1F2 1F1FB,fully-qualified,🇲🇻,flag Maldives,E2.0
Flags,country-flag,1F1F2 1F1FC,fully-qualified,🇲🇼,flag Malawi,E2.0
Flags,country-flag,1F1F2 1F1FD,fully-qualified,🇲🇽,flag Mexico,E2.0
Flags,country-flag,1F1F2 1F1FE,fully-qualified,🇲🇾,flag Malaysia,E2.0
Flags,country-flag,1F1F2 1F1FF,fully-qualified,🇲🇿,flag Mozambique,E2.0
Flags,country-flag,1F1F3 1F1E6,fully-qualified,🇳🇦,flag Namibia,E2.0
Flags,country-flag,1F1F3 1F1E8,fully-qualified,🇳🇨,flag New Caledonia,E2.0
Flags,country-flag,1F1F3 1F1EA,fully-qualified,🇳🇪,flag Niger,E2.0
Flags,country-flag,1F1F3 1F1EB,fully-qualified,🇳🇫,flag Norfolk Island,E2.0
Flags,country-flag,1F1F3 1F1EC,fully-qualified,🇳🇬,flag Nigeria,E2.0
Flags,country-flag,1F1F3 1F1EE,fully-qualified,🇳🇮,flag Nicaragua,E2.0
Flags,country-flag,1F1F3 1F1F1,fully-qualified,🇳🇱,flag Netherlands,E2.0
Flags,country-flag,1F1F3 1F1F4,fully-qualified,🇳🇴,flag Norway,E2.0
Flags,country-flag,1F1F3 1F1F5,fully-qualified,🇳🇵,flag Nepal,E2.0
Flags,country-flag,1F1F3 1F1F7,fully-qualified,🇳🇷,flag Nauru,E2.0
Flags,country-flag,1F1F3 1F1FA,fully-qualified,🇳🇺,flag Niue,E2.0
Flags,country-flag,1F1F3 1F1FF,fully-qualified,🇳🇿,flag New Zealand,E2.0
Flags,country-flag,1F1F4 1F1F2,fully-qualified,🇴🇲,flag Oman,E2.0
Flags,country-flag,1F1F5 1F1E6,fully-qualified,🇵🇦,flag Panama,E2.0
Flags,country-flag,1F1F5 1F1EA,fully-qualified,🇵🇪,flag Peru,E2.0
Flags,country-flag,1F1F5 1F1EB,fully-qualified,🇵🇫,flag French Polynesia,E2.0
Flags,country-flag,1F1F5 1F1EC,fully-qualified,🇵🇬,flag Papua New Guinea,E2.0
Flags,country-flag,1F1F5 1F1ED,fully-qualified,🇵🇭,flag Philippines,E2.0
Flags,country-flag,1F1F5 1F1F0,fully-qualified,🇵🇰,flag Pakistan,E2.0
Flags,country-flag,1F1F5 1F1F1,fully-qualified,🇵🇱,flag Poland,E2.0
Flags,country-flag,1F1F5 1F1F2,fully-qualified,🇵🇲,flag St Pierre  Miquelon,E2.0
Flags,country-flag,1F1F5 1F1F3,fully-qualified,🇵🇳,flag Pitcairn Islands,E2.0
Flags,country-flag,1F1F5 1F1F7,fully-qualified,🇵🇷,flag Puerto Rico,E2.0
Flags,country-flag,1F1F5 1F1F8,fully-qualified,🇵🇸,flag Palestinian Territories,E2.0
Flags,country-flag,1F1F5 1F1F9,fully-qualified,🇵🇹,flag Portugal,E2.0
Flags,country-flag,1F1F5 1F1FC,fully-qualified,🇵🇼,flag Palau,E2.0
Flags,country-flag,1F1F5 1F1FE,fully-qualified,🇵🇾,flag Paraguay,E2.0
Flags,country-flag,1F1F6 1F1E6,fully-qualified,🇶🇦,flag Qatar,E2.0
Flags,country-flag,1F1F7 1F1EA,fully-qualified,🇷🇪,flag Runion,E2.0
Flags,country-flag,1F1F7 1F1F4,fully-qualified,🇷🇴,flag Romania,E2.0
Flags,country-flag,1F1F7 1F1F8,fully-qualified,🇷🇸,flag Serbia,E2.0
Flags,country-flag,1F1F7 1F1FA,fully-qualified,🇷🇺,flag Russia,E0.6
Flags,country-flag,1F1F7 1F1FC,fully-qualified,🇷🇼,flag Rwanda,E2.0
Flags,country-flag,1F1F8 1F1E6,fully-qualified,🇸🇦,flag Saudi Arabia,E2.0
Flags,country-flag,1F1F8 1F1E7,fully-qualified,🇸🇧,flag Solomon Islands,E2.0
Flags,country-flag,1F1F8 1F1E8,fully-qualified,🇸🇨,flag Seychelles,E2.0
Flags,country-flag,1F1F8 1F1E9,fully-qualified,🇸🇩,flag Sudan,E2.0
Flags,country-flag,1F1F8 1F1EA,fully-qualified,🇸🇪,flag Sweden,E2.0
Flags,country-flag,1F1F8 1F1EC,fully-qualified,🇸🇬,flag Singapore,E2.0
Flags,country-flag,1F1F8 1F1ED,fully-qualified,🇸🇭,flag St Helena,E2.0
Flags,country-flag,1F1F8 1F1EE,fully-qualified,🇸🇮,flag Slovenia,E2.0
Flags,country-flag,1F1F8 1F1EF,fully-qualified,🇸🇯,flag Svalbard  Jan Mayen,E2.0
Flags,country-flag,1F1F8 1F1F0,fully-qualified,🇸🇰,flag Slovakia,E2.0
Flags,country-flag,1F1F8 1F1F1,fully-qualified,🇸🇱,flag Sierra Leone,E2.0
Flags,country-flag,1F1F8 1F1F2,fully-qualified,🇸🇲,flag San Marino,E2.0
Flags,country-flag,1F1F8 1F1F3,fully-qualified,🇸🇳,flag Senegal,E2.0
Flags,country-flag,1F1F8 1F1F4,fully-qualified,🇸🇴,flag Somalia,E2.0
Flags,country-flag,1F1F8 1F1F7,fully-qualified,🇸🇷,flag Suriname,E2.0
Flags,country-flag,1F1F8 1F1F8,fully-qualified,🇸🇸,flag South Sudan,E2.0
Flags,country-flag,1F1F8 1F1F9,fully-qualified,🇸🇹,flag So Tom  Prncipe,E2.0
Flags,country-flag,1F1F8 1F1FB,fully-qualified,🇸🇻,flag El Salvador,E2.0
Flags,country-flag,1F1F8 1F1FD,fully-qualified,🇸🇽,flag Sint Maarten,E2.0
Flags,country-flag,1F1F8 1F1FE,fully-qualified,🇸🇾,flag Syria,E2.0
Flags,country-flag,1F1F8 1F1FF,fully-qualified,🇸🇿,flag Eswatini,E2.0
Flags,country-flag,1F1F9 1F1E6,fully-qualified,🇹🇦,flag Tristan da Cunha,E2.0
Flags,country-flag,1F1F9 1F1E8,fully-qualified,🇹🇨,flag Turks  Caicos Islands,E2.0
Flags,country-flag,1F1F9 1F1E9,fully-qualified,🇹🇩,flag Chad,E2.0
Flags,country-flag,1F1F9 1F1EB,fully-qualified,🇹🇫,flag French Southern Territories,E2.0
Flags,country-flag,1F1F9 1F1EC,fully-qualified,🇹🇬,flag Togo,E2.0
Flags,country-flag,1F1F9 1F1ED,fully-qualified,🇹🇭,flag Thailand,E2.0
Flags,country-flag,1F1F9 1F1EF,fully-qualified,🇹🇯,flag Tajikistan,E2.0
Flags,country-flag,1F1F9 1F1F0,fully-qualified,🇹🇰,flag Tokelau,E2.0
Flags,country-flag,1F1F9 1F1F1,fully-qualified,🇹🇱,flag Timor-Leste,E2.0
Flags,country-flag,1F1F9 1F1F2,fully-qualified,🇹🇲,flag Turkmenistan,E2.0
Flags,country-flag,1F1F9 1F1F3,fully-qualified,🇹🇳,flag Tunisia,E2.0
Flags,country-flag,1F1F9 1F1F4,fully-qualified,🇹🇴,flag Tonga,E2.0
Flags,country-flag,1F1F9 1F1F7,fully-qualified,🇹🇷,flag Turkey,E2.0
Flags,country-flag,1F1F9 1F1F9,fully-qualified,🇹🇹,flag Trinidad  Tobago,E2.0
Flags,country-flag,1F1F9 1F1FB,fully-qualified,🇹🇻,flag Tuvalu,E2.0
Flags,country-flag,1F1F9 1F1FC,fully-qualified,🇹🇼,flag Taiwan,E2.0
Flags,country-flag,1F1F9 1F1FF,fully-qualified,🇹🇿,flag Tanzania,E2.0
Flags,country-flag,1F1FA 1F1E6,fully-qualified,🇺🇦,flag Ukraine,E2.0
Flags,country-flag,1F1FA 1F1EC,fully-qualified,🇺🇬,flag Uganda,E2.0
Flags,country-flag,1F1FA 1F1F2,fully-qualified,🇺🇲,flag US Outlying Islands,E2.0
Flags,country-flag,1F1FA 1F1F3,fully-qualified,🇺🇳,flag United Nations,E4.0
Flags,country-flag,1F1FA 1F1F8,fully-qualified,🇺🇸,flag United States,E0.6
Flags,country-flag,1F1FA 1F1FE,fully-qualified,🇺🇾,flag Uruguay,E2.0
Flags,country-flag,1F1FA 1F1FF,fully-qualified,🇺🇿,flag Uzbekistan,E2.0
Flags,country-flag,1F1FB 1F1E6,fully-qualified,🇻🇦,flag Vatican City,E2.0
Flags,country-flag,1F1FB 1F1E8,fully-qualified,🇻🇨,flag St Vincent  Grenadines,E2.0
Flags,country-flag,1F1FB 1F1EA,fully-qualified,🇻🇪,flag Venezuela,E2.0
Flags,country-flag,1F1FB 1F1EC,fully-qualified,🇻🇬,flag British Virgin Islands,E2.0
Flags,country-flag,1F1FB 1F1EE,fully-qualified,🇻🇮,flag US Virgin Islands,E2.0
Flags,country-flag,1F1FB 1F1F3,fully-qualified,🇻🇳,flag Vietnam,E2.0
Flags,country-flag,1F1FB 1F1FA,fully-qualified,🇻🇺,flag Vanuatu,E2.0
Flags,country-flag,1F1FC 1F1EB,fully-qualified,🇼🇫,flag Wallis  Futuna,E2.0
Flags,country-flag,1F1FC 1F1F8,fully-qualified,🇼🇸,flag Samoa,E2.0
Flags,country-flag,1F1FD 1F1F0,fully-qualified,🇽🇰,flag Kosovo,E2.0
Flags,country-flag,1F1FE 1F1EA,fully-qualified,🇾🇪,flag Yemen,E2.0
Flags,country-flag,1F1FE 1F1F9,fully-qualified,🇾🇹,flag Mayotte,E2.0
Flags,country-flag,1F1FF 1F1E6,fully-qualified,🇿🇦,flag South Africa,E2.0
Flags,country-flag,1F1FF 1F1F2,fully-qualified,🇿🇲,flag Zambia,E2.0
Flags,country-flag,1F1FF 1F1FC,fully-qualified,🇿🇼,flag Zimbabwe,E2.0
Flags,subdivision-flag,1F3F4 E0067 E0062 E0065 E006E E0067 E007F,fully-qualified,🏴󠁧󠁢󠁥󠁮󠁧󠁿,flag England,E5.0
Flags,subdivision-flag,1F3F4 E0067 E0062 E0073 E0063 E0074 E007F,fully-qualified,🏴󠁧󠁢󠁳󠁣󠁴󠁿,flag Scotland,E5.0
Flags,subdivision-flag,1F3F4 E0067 E0062 E0077 E006C E0073 E007F,fully-qualified,🏴󠁧󠁢󠁷󠁬󠁳󠁿,flag Wales,E5.0
Food-Drink,food-fruit,1F347,fully-qualified,🍇,grapes,E0.6
Food-Drink,food-fruit,1F348,fully-qualified,🍈,melon,E0.6
Food-Drink,food-fruit,1F349,fully-qualified,🍉,watermelon,E0.6
Food-Drink,food-fruit,1F34A,fully-qualified,🍊,tangerine,E0.6
Food-Drink,food-fruit,1F34B,fully-qualified,🍋,lemon,E1.0
Food-Drink,food-fruit,1F34C,fully-qualified,🍌,banana,E0.6
Food-Drink,food-fruit,1F34D,fully-qualified,🍍,pineapple,E0.6
Food-Drink,food-fruit,1F96D,fully-qualified,🥭,mango,E11.0
Food-Drink,food-fruit,1F34E,fully-qualified,🍎,red apple,E0.6
Food-Drink,food-fruit,1F34F,fully-qualified,🍏,green apple,E0.6
Food-Drink,food-fruit,1F350,fully-qualified,🍐,pear,E1.0
Food-Drink,food-fruit,1F351,fully-qualified,🍑,peach,E0.6
Food-Drink,food-fruit,1F352,fully-qualified,🍒,cherries,E0.6
Food-Drink,food-fruit,1F353,fully-qualified,🍓,strawberry,E0.6
Food-Drink,food-fruit,1F95D,fully-qualified,🥝,kiwi fruit,E3.0
Food-Drink,food-fruit,1F345,fully-qualified,🍅,tomato,E0.6
Food-Drink,food-fruit,1F965,fully-qualified,🥥,coconut,E5.0
Food-Drink,food-vegetable,1F951,fully-qualified,🥑,avocado,E3.0
Food-Drink,food-vegetable,1F346,fully-qualified,🍆,eggplant,E0.6
Food-Drink,food-vegetable,1F954,fully-qualified,🥔,potato,E3.0
Food-Drink,food-vegetable,1F955,fully-qualified,🥕,carrot,E3.0
Food-Drink,food-vegetable,1F33D,fully-qualified,🌽,ear of corn,E0.6
Food-Drink,food-vegetable,1F336 FE0F,fully-qualified,🌶️,hot pepper,E0.7
Food-Drink,food-vegetable,1F952,fully-qualified,🥒,cucumber,E3.0
Food-Drink,food-vegetable,1F96C,fully-qualified,🥬,leafy green,E11.0
Food-Drink,food-vegetable,1F966,fully-qualified,🥦,broccoli,E5.0
Food-Drink,food-vegetable,1F9C4,fully-qualified,🧄,garlic,E12.0
Food-Drink,food-vegetable,1F9C5,fully-qualified,🧅,onion,E12.0
Food-Drink,food-vegetable,1F344,fully-qualified,🍄,mushroom,E0.6
Food-Drink,food-vegetable,1F95C,fully-qualified,🥜,peanuts,E3.0
Food-Drink,food-vegetable,1F330,fully-qualified,🌰,chestnut,E0.6
Food-Drink,food-prepared,1F35E,fully-qualified,🍞,bread,E0.6
Food-Drink,food-prepared,1F950,fully-qualified,🥐,croissant,E3.0
Food-Drink,food-prepared,1F956,fully-qualified,🥖,baguette bread,E3.0
Food-Drink,food-prepared,1F968,fully-qualified,🥨,pretzel,E5.0
Food-Drink,food-prepared,1F96F,fully-qualified,🥯,bagel,E11.0
Food-Drink,food-prepared,1F95E,fully-qualified,🥞,pancakes,E3.0
Food-Drink,food-prepared,1F9C7,fully-qualified,🧇,waffle,E12.0
Food-Drink,food-prepared,1F9C0,fully-qualified,🧀,cheese wedge,E1.0
Food-Drink,food-prepared,1F356,fully-qualified,🍖,meat on bone,E0.6
Food-Drink,food-prepared,1F357,fully-qualified,🍗,poultry leg,E0.6
Food-Drink,food-prepared,1F953,fully-qualified,🥓,bacon,E3.0
Food-Drink,food-prepared,1F354,fully-qualified,🍔,hamburger,E0.6
Food-Drink,food-prepared,1F35F,fully-qualified,🍟,french fries,E0.6
Food-Drink,food-prepared,1F355,fully-qualified,🍕,pizza,E0.6
Food-Drink,food-prepared,1F32D,fully-qualified,🌭,hot dog,E1.0
Food-Drink,food-prepared,1F96A,fully-qualified,🥪,sandwich,E5.0
Food-Drink,food-prepared,1F32E,fully-qualified,🌮,taco,E1.0
Food-Drink,food-prepared,1F32F,fully-qualified,🌯,burrito,E1.0
Food-Drink,food-prepared,1F959,fully-qualified,🥙,stuffed flatbread,E3.0
Food-Drink,food-prepared,1F9C6,fully-qualified,🧆,falafel,E12.0
Food-Drink,food-prepared,1F95A,fully-qualified,🥚,egg,E3.0
Food-Drink,food-prepared,1F373,fully-qualified,🍳,cooking,E0.6
Food-Drink,food-prepared,1F958,fully-qualified,🥘,shallow pan of food,E3.0
Food-Drink,food-prepared,1F372,fully-qualified,🍲,pot of food,E0.6
Food-Drink,food-prepared,1F963,fully-qualified,🥣,bowl with spoon,E5.0
Food-Drink,food-prepared,1F957,fully-qualified,🥗,green salad,E3.0
Food-Drink,food-prepared,1F37F,fully-qualified,🍿,popcorn,E1.0
Food-Drink,food-prepared,1F9C8,fully-qualified,🧈,butter,E12.0
Food-Drink,food-prepared,1F9C2,fully-qualified,🧂,salt,E11.0
Food-Drink,food-prepared,1F96B,fully-qualified,🥫,canned food,E5.0
Food-Drink,food-asian,1F371,fully-qualified,🍱,bento box,E0.6
Food-Drink,food-asian,1F358,fully-qualified,🍘,rice cracker,E0.6
Food-Drink,food-asian,1F359,fully-qualified,🍙,rice ball,E0.6
Food-Drink,food-asian,1F35A,fully-qualified,🍚,cooked rice,E0.6
Food-Drink,food-asian,1F35B,fully-qualified,🍛,curry rice,E0.6
Food-Drink,food-asian,1F35C,fully-qualified,🍜,steaming bowl,E0.6
Food-Drink,food-asian,1F35D,fully-qualified,🍝,spaghetti,E0.6
Food-Drink,food-asian,1F360,fully-qualified,🍠,roasted sweet potato,E0.6
Food-Drink,food-asian,1F362,fully-qualified,🍢,oden,E0.6
Food-Drink,food-asian,1F363,fully-qualified,🍣,sushi,E0.6
Food-Drink,food-asian,1F364,fully-qualified,🍤,fried shrimp,E0.6
Food-Drink,food-asian,1F365,fully-qualified,🍥,fish cake with swirl,E0.6
Food-Drink,food-asian,1F96E,fully-qualified,🥮,moon cake,E11.0
Food-Drink,food-asian,1F361,fully-qualified,🍡,dango,E0.6
Food-Drink,food-asian,1F95F,fully-qualified,🥟,dumpling,E5.0
Food-Drink,food-asian,1F960,fully-qualified,🥠,fortune cookie,E5.0
Food-Drink,food-asian,1F961,fully-qualified,🥡,takeout box,E5.0
Food-Drink,food-marine,1F980,fully-qualified,🦀,crab,E1.0
Food-Drink,food-marine,1F99E,fully-qualified,🦞,lobster,E11.0
Food-Drink,food-marine,1F990,fully-qualified,🦐,shrimp,E3.0
Food-Drink,food-marine,1F991,fully-qualified,🦑,squid,E3.0
Food-Drink,food-marine,1F9AA,fully-qualified,🦪,oyster,E12.0
Food-Drink,food-sweet,1F366,fully-qualified,🍦,soft ice cream,E0.6
Food-Drink,food-sweet,1F367,fully-qualified,🍧,shaved ice,E0.6
Food-Drink,food-sweet,1F368,fully-qualified,🍨,ice cream,E0.6
Food-Drink,food-sweet,1F369,fully-qualified,🍩,doughnut,E0.6
Food-Drink,food-sweet,1F36A,fully-qualified,🍪,cookie,E0.6
Food-Drink,food-sweet,1F382,fully-qualified,🎂,birthday cake,E0.6
Food-Drink,food-sweet,1F370,fully-qualified,🍰,shortcake,E0.6
Food-Drink,food-sweet,1F9C1,fully-qualified,🧁,cupcake,E11.0
Food-Drink,food-sweet,1F967,fully-qualified,🥧,pie,E5.0
Food-Drink,food-sweet,1F36B,fully-qualified,🍫,chocolate bar,E0.6
Food-Drink,food-sweet,1F36C,fully-qualified,🍬,candy,E0.6
Food-Drink,food-sweet,1F36D,fully-qualified,🍭,lollipop,E0.6
Food-Drink,food-sweet,1F36E,fully-qualified,🍮,custard,E0.6
Food-Drink,food-sweet,1F36F,fully-qualified,🍯,honey pot,E0.6
Food-Drink,drink,1F37C,fully-qualified,🍼,baby bottle,E1.0
Food-Drink,drink,1F95B,fully-qualified,🥛,glass of milk,E3.0
Food-Drink,drink,2615,fully-qualified,☕,hot beverage,E0.6
Food-Drink,drink,1F375,fully-qualified,🍵,teacup without handle,E0.6
Food-Drink,drink,1F376,fully-qualified,🍶,sake,E0.6
Food-Drink,drink,1F37E,fully-qualified,🍾,bottle with popping cork,E1.0
Food-Drink,drink,1F377,fully-qualified,🍷,wine glass,E0.6
Food-Drink,drink,1F378,fully-qualified,🍸,cocktail glass,E0.6
Food-Drink,drink,1F379,fully-qualified,🍹,tropical drink,E0.6
Food-Drink,drink,1F37A,fully-qualified,🍺,beer mug,E0.6
Food-Drink,drink,1F37B,fully-qualified,🍻,clinking beer mugs,E0.6
Food-Drink,drink,1F942,fully-qualified,🥂,clinking glasses,E3.0
Food-Drink,drink,1F943,fully-qualified,🥃,tumbler glass,E3.0
Food-Drink,drink,1F964,fully-qualified,🥤,cup with straw,E5.0
Food-Drink,drink,1F9C3,fully-qualified,🧃,beverage box,E12.0
Food-Drink,drink,1F9C9,fully-qualified,🧉,mate,E12.0
Food-Drink,drink,1F9CA,fully-qualified,🧊,ice,E12.0
Food-Drink,dishware,1F962,fully-qualified,🥢,chopsticks,E5.0
Food-Drink,dishware,1F37D FE0F,fully-qualified,🍽️,fork and knife with plate,E0.7
Food-Drink,dishware,1F374,fully-qualified,🍴,fork and knife,E0.6
Food-Drink,dishware,1F944,fully-qualified,🥄,spoon,E3.0
Food-Drink,dishware,1F52A,fully-qualified,🔪,kitchen knife,E0.6
Food-Drink,dishware,1F3FA,fully-qualified,🏺,amphora,E1.0
Objects,clothing,1F453,fully-qualified,👓,glasses,E0.6
Objects,clothing,1F576 FE0F,fully-qualified,🕶️,sunglasses,E0.7
Objects,clothing,1F97D,fully-qualified,🥽,goggles,E11.0
Objects,clothing,1F97C,fully-qualified,🥼,lab coat,E11.0
Objects,clothing,1F9BA,fully-qualified,🦺,safety vest,E12.0
Objects,clothing,1F454,fully-qualified,👔,necktie,E0.6
Objects,clothing,1F455,fully-qualified,👕,t-shirt,E0.6
Objects,clothing,1F456,fully-qualified,👖,jeans,E0.6
Objects,clothing,1F9E3,fully-qualified,🧣,scarf,E5.0
Objects,clothing,1F9E4,fully-qualified,🧤,gloves,E5.0
Objects,clothing,1F9E5,fully-qualified,🧥,coat,E5.0
Objects,clothing,1F9E6,fully-qualified,🧦,socks,E5.0
Objects,clothing,1F457,fully-qualified,👗,dress,E0.6
Objects,clothing,1F458,fully-qualified,👘,kimono,E0.6
Objects,clothing,1F97B,fully-qualified,🥻,sari,E12.0
Objects,clothing,1FA71,fully-qualified,🩱,one-piece swimsuit,E12.0
Objects,clothing,1FA72,fully-qualified,🩲,briefs,E12.0
Objects,clothing,1F459,fully-qualified,👙,bikini,E0.6
Objects,clothing,1F45A,fully-qualified,👚,womans clothes,E0.6
Objects,clothing,1F45B,fully-qualified,👛,purse,E0.6
Objects,clothing,1F45C,fully-qualified,👜,handbag,E0.6
Objects,clothing,1F45D,fully-qualified,👝,clutch bag,E0.6
Objects,clothing,1F6CD FE0F,fully-qualified,🛍️,shopping bags,E0.7
Objects,clothing,1F45E,fully-qualified,👞,mans shoe,E0.6
Objects,clothing,1F45F,fully-qualified,👟,running shoe,E0.6
Objects,clothing,1F97E,fully-qualified,🥾,hiking boot,E11.0
Objects,clothing,1F97F,fully-qualified,🥿,flat shoe,E11.0
Objects,clothing,1F460,fully-qualified,👠,high-heeled shoe,E0.6
Objects,clothing,1F461,fully-qualified,👡,womans sandal,E0.6
Objects,clothing,1FA70,fully-qualified,🩰,ballet shoes,E12.0
Objects,clothing,1F462,fully-qualified,👢,womans boot,E0.6
Objects,clothing,1F451,fully-qualified,👑,crown,E0.6
Objects,clothing,1F452,fully-qualified,👒,womans hat,E0.6
Objects,clothing,1F3A9,fully-qualified,🎩,top hat,E0.6
Objects,clothing,1F393,fully-qualified,🎓,graduation cap,E0.6
Objects,clothing,1F9E2,fully-qualified,🧢,billed cap,E5.0
Objects,clothing,26D1 FE0F,fully-qualified,⛑️,rescue workers helmet,E0.7
Objects,clothing,1F4FF,fully-qualified,📿,prayer beads,E1.0
Objects,clothing,1F484,fully-qualified,💄,lipstick,E0.6
Objects,clothing,1F48D,fully-qualified,💍,ring,E0.6
Objects,clothing,1F48E,fully-qualified,💎,gem stone,E0.6
Objects,sound,1F507,fully-qualified,🔇,muted speaker,E1.0
Objects,sound,1F508,fully-qualified,🔈,speaker low volume,E0.7
Objects,sound,1F50A,fully-qualified,🔊,speaker high volume,E0.6
Objects,sound,1F4E2,fully-qualified,📢,loudspeaker,E0.6
Objects,sound,1F4E3,fully-qualified,📣,megaphone,E0.6
Objects,sound,1F4EF,fully-qualified,📯,postal horn,E1.0
Objects,sound,1F514,fully-qualified,🔔,bell,E0.6
Objects,sound,1F515,fully-qualified,🔕,bell with slash,E1.0
Objects,music,1F3BC,fully-qualified,🎼,musical score,E0.6
Objects,music,1F3B5,fully-qualified,🎵,musical note,E0.6
Objects,music,1F3B6,fully-qualified,🎶,musical notes,E0.6
Objects,music,1F399 FE0F,fully-qualified,🎙️,studio microphone,E0.7
Objects,music,1F39A FE0F,fully-qualified,🎚️,level slider,E0.7
Objects,music,1F39B FE0F,fully-qualified,🎛️,control knobs,E0.7
Objects,music,1F3A4,fully-qualified,🎤,microphone,E0.6
Objects,music,1F3A7,fully-qualified,🎧,headphone,E0.6
Objects,music,1F4FB,fully-qualified,📻,radio,E0.6
Objects,musical-instrument,1F3B7,fully-qualified,🎷,saxophone,E0.6
Objects,musical-instrument,1F3B9,fully-qualified,🎹,musical keyboard,E0.6
Objects,musical-instrument,1F3BA,fully-qualified,🎺,trumpet,E0.6
Objects,musical-instrument,1F3BB,fully-qualified,🎻,violin,E0.6
Objects,musical-instrument,1FA95,fully-qualified,🪕,banjo,E12.0
Objects,musical-instrument,1F941,fully-qualified,🥁,drum,E3.0
Objects,phone,1F4F1,fully-qualified,📱,mobile phone,E0.6
Objects,phone,1F4F2,fully-qualified,📲,mobile phone with arrow,E0.6
Objects,phone,260E FE0F,fully-qualified,☎️,telephone,E0.6
Objects,phone,1F4DE,fully-qualified,📞,telephone receiver,E0.6
Objects,phone,1F4DF,fully-qualified,📟,pager,E0.6
Objects,phone,1F4E0,fully-qualified,📠,fax machine,E0.6
Objects,computer,1F50B,fully-qualified,🔋,battery,E0.6
Objects,computer,1F50C,fully-qualified,🔌,electric plug,E0.6
Objects,computer,1F4BB,fully-qualified,💻,laptop,E0.6
Objects,computer,1F5A5 FE0F,fully-qualified,🖥️,desktop computer,E0.7
Objects,computer,1F5A8 FE0F,fully-qualified,🖨️,printer,E0.7
Objects,computer,1F5B1 FE0F,fully-qualified,🖱️,computer mouse,E0.7
Objects,computer,1F4BD,fully-qualified,💽,computer disk,E0.6
Objects,computer,1F4BF,fully-qualified,💿,optical disk,E0.6
Objects,computer,1F4C0,fully-qualified,📀,dvd,E0.6
Objects,computer,1F9EE,fully-qualified,🧮,abacus,E11.0
Objects,light-video,1F3A5,fully-qualified,🎥,movie camera,E0.6
Objects,light-video,1F39E FE0F,fully-qualified,🎞️,film frames,E0.7
Objects,light-video,1F4FD FE0F,fully-qualified,📽️,film projector,E0.7
Objects,light-video,1F3AC,fully-qualified,🎬,clapper board,E0.6
Objects,light-video,1F4FA,fully-qualified,📺,television,E0.6
Objects,light-video,1F4F7,fully-qualified,📷,camera,E0.6
Objects,light-video,1F4F8,fully-qualified,📸,camera with flash,E1.0
Objects,light-video,1F4F9,fully-qualified,📹,video camera,E0.6
Objects,light-video,1F4FC,fully-qualified,📼,videocassette,E0.6
Objects,light-video,1F50D,fully-qualified,🔍,magnifying glass tilted left,E0.6
Objects,light-video,1F50E,fully-qualified,🔎,magnifying glass tilted right,E0.6
Objects,light-video,1F56F FE0F,fully-qualified,🕯️,candle,E0.7
Objects,light-video,1F526,fully-qualified,🔦,flashlight,E0.6
Objects,light-video,1F3EE,fully-qualified,🏮,red paper lantern,E0.6
Objects,light-video,1FA94,fully-qualified,🪔,diya lamp,E12.0
Objects,book-paper,1F4D4,fully-qualified,📔,notebook with decorative cover,E0.6
Objects,book-paper,1F4D5,fully-qualified,📕,closed book,E0.6
Objects,book-paper,1F4D6,fully-qualified,📖,open book,E0.6
Objects,book-paper,1F4D7,fully-qualified,📗,green book,E0.6
Objects,book-paper,1F4D9,fully-qualified,📙,orange book,E0.6
Objects,book-paper,1F4D3,fully-qualified,📓,notebook,E0.6
Objects,book-paper,1F4C3,fully-qualified,📃,page with curl,E0.6
